Year,Championship,Match,Grade,Place,Last Name,Preferred Name,Club,State,Info,Score
2014,TRA,Leadup,F Standard - A,16,Walker,Gil,Launceston VDC Rifle Club,TAS,NA,333.17
2014,TRA,Leadup,F Standard - A,17,Chandler,Bill,Cobar Rifle Club Inc.,NSW,V,332.15
2014,TRA,Leadup,F Standard - A,18,Stehbens,Darryl,Smithton Rifle Club Inc.,TAS,V,330.18
2014,TRA,Leadup,F Standard - A,19,Patterson,Nathan,Sandford Target Rifle Club,TAS,NA,330.16
2014,TRA,Leadup,F Standard - A,20,Freebairn,James,Balaklava,SA,V SV,330.15
2014,TRA,Leadup,F Standard - A,21,Jarvis,Rod,Sandford Rifle Club Inc.,TAS,NA,314.12
2014,TRA,Leadup,F Standard - B,1,Cole,Dave,Yarloop,WA,V,347.22
2014,TRA,Leadup,F Standard - B,2,Hurley,Ray,Esperance,WA,NA,340.23
2014,TRA,Leadup,F Standard - B,3,Wilson,Liz,Ravenshoe Rifle Club Inc,QLD,V L,335.21
2014,TRA,Leadup,F Standard - B,4,Dowling,Shane,Canberra Rifle Club,ACT,NA,335.16
2014,TRA,Leadup,F Standard - B,5,Eland,Kay,Fitz/caulfield,VIC,V L,334.18
2014,TRA,Leadup,F Standard - B,6,McKinnell,Neville,Campbell Town Rifle Club,TAS,NA,334.15
2014,TRA,Leadup,F Standard - B,7,Henley,Mike,Esperance,WA,NA,332.12
2014,TRA,Leadup,F Standard - B,8,Wilson,Murray,Ravenshoe Rifle Club Inc,QLD,V SV,331.17
2014,TRA,Leadup,F Standard - B,9,Daniel,Anthony,Bungendore Rifle Club,ACT,NA,331.11
2014,TRA,Leadup,F Standard - B,10,Cruickshank,Bob,Tooraweenah Rifle Club Inc.,NSW,V,326.13
2014,TRA,Leadup,F Standard - B,11,Brown,Len,North Sydney Rifle Club Inc,NSW,V,321.12
2014,TRA,Leadup,F Standard - B,12,Upchurch,Gerald,Sandford Target Rifle Club,TAS,V SV,321.9
2014,TRA,Leadup,F Standard - B,13,Bakker,Frank,Bungendore Rifle Club,ACT,NA,315.12
2014,TRA,Leadup,F Standard - B,14,Oliver,Phillip,Sandford Rifle Club Inc.,TAS,NA,313.12
2014,TRA,Leadup,F Standard - B,15,Koch,Joe,Monto,QLD,V,310.9
2014,TRA,Leadup,F Open - FO,1,Bonaventura,Phillip,Mackay Rifle Club Inc.,QLD,V,355.36
2014,TRA,Leadup,F Open - FO,2,Shallis,Dennis,Southern Highlands,NSW,NA,354.26
2014,TRA,Leadup,F Open - FO,3,Stewart,David,Herberton Rifle Club Inc.,QLD,V,350.24
2014,TRA,Leadup,F Open - FO,4,Hunt,Gary,Sth Bendigo,VIC,V,348.26
2014,TRA,Leadup,F Open - FO,5,Pearce,Andrew,North Arm,QLD,V,347.21
2014,TRA,Leadup,F Open - FO,6,Nugent,Tim,Cessnock Rifle Club Inc.,NSW,NA,347.16
2014,TRA,Leadup,F Open - FO,7,Fraser,Alan,Rosedale,VIC,V,346.22
2014,TRA,Leadup,F Open - FO,8,Shallis,Louis,Southern Highlands,NSW,NA,344.22
2014,TRA,Leadup,F Open - FO,9,Smith,John,Mackay Rifle Club Inc.,QLD,V,343.18
2014,TRA,Leadup,F Open - FO,10,Sutton,Colin,Goondiwindi,QLD,NA,341.16
2014,TRA,Leadup,F Open - FO,11,Sheedy,Terry,Beverley,WA,NA,339.19
2014,TRA,Leadup,F Open - FO,12,Warrian,Greg,Tumut Rifle Club Inc,NSW,V SV,337.2
2014,TRA,Leadup,F Open - FO,13,Appleby,Bevan,Mackay Rifle Club Inc.,QLD,NA,335.11
2014,TRA,Leadup,F Open - FO,14,Austen,Clifford,Nowra Rifle Club Inc,NSW,V,334.12
2014,TRA,Leadup,F Open - FO,15,Kinnear,Bob,Wurgabup,WA,V SV,332.14
2014,TRA,Leadup,F Open - FO,16,Tamassy,Stephen,Smithton Rifle Club,TAS,NA,311.11
2014,TRA,Leadup,F Open - FO,17,Bennett,Daniel,Portland,VIC,NA,50.6
2014,TRA,Leadup,F/TR - A,1,Green,Shane,Cairns Rifle Club Inc.,NA,NA,351.32
2014,TRA,Leadup,F/TR - A,2,Mahon,Rod,Sth Bendigo,NA,V,349.24
2014,TRA,Leadup,F/TR - A,3,Sharp,Stephen,Bungendore Rifle Club,ACT,V,346.17
2014,TRA,Leadup,F/TR - A,4,Barlow,Daryl,Ipswich & District,NA,NA,340.2
2014,TRA,Leadup,F/TR - A,5,Halloran,Mike,Junee,NSW,V SV,337.21
2014,TRA,Leadup,F/TR - A,6,Fairbairn,Mark,Cannon Hill RSL,QLD,NA,332.17
2014,TRA,Leadup,F/TR - A,7,Hausler,Jenni,Brisbane,QLD,L,332.13
2014,TRA,Leadup,F/TR - A,8,May,Cedric,Canberra Rifle Club,ACT,V SV,326.16
2014,TRA,Leadup,F/TR - A,9,Cusick,Vicki,Cairns Rifle Club Inc.,NA,L,324.12
2014,VRA,Queens,Target Rifle - A,1,Pozzebon,Matt,West Wallsend,NSW,NA,399.38
2014,VRA,Queens,Target Rifle - A,2,Snowden,John,Ashburton,NA,NA,397.37
2014,VRA,Queens,Target Rifle - A,3,Davies,Duncan,West Wallsend,NSW,NA,396.47
2014,VRA,Queens,Target Rifle - A,4,Enslin,Darren,Pacific,NA,NA,396.45
2014,VRA,Queens,Target Rifle - A,5,McCamley,Keirin,Shepparton/nathalia,VIC,NA,396.45
2014,VRA,Queens,Target Rifle - A,6,Black,David,Shepparton/Nathalia,VIC,NA,396.39
2014,VRA,Queens,Target Rifle - A,7,Sandlant,Rob,Bendigo RC,VIC,V,396.38
2014,VRA,Queens,Target Rifle - A,8,Grenfell,Geoff,Bendigo,VIC,NA,395.58
2014,VRA,Queens,Target Rifle - A,9,Corbett,James,Benalla,VIC,NA,395.53
2014,VRA,Queens,Target Rifle - A,10,Cadden,Rob,Central,QLD,V,395.49
2014,VRA,Queens,Target Rifle - A,11,Jeffery,Jim,Lyndhurst Rifle Club Inc.,NSW,V,395.47
2014,VRA,Queens,Target Rifle - A,12,Bailey,Jim,Holsworthy Rifle Club Inc.,NSW,NA,395.47
2014,VRA,Queens,Target Rifle - A,13,Milentis,Mark,Manjimup 137,WA,SP,395.45
2014,VRA,Queens,Target Rifle - A,14,Brewster,David,Fitz/caulfield,VIC,NA,395.43
2014,VRA,Queens,Target Rifle - A,15,Craigie,Garry,Yarloop,WA,SP,395.38
2014,VRA,Queens,Target Rifle - A,16,Noll,Bluey (Ian),Whyalla,SA,V,395.37
2014,VRA,Queens,Target Rifle - A,17,Kent,Kathryn,Lyndhurst Rifle Club Inc.,NSW,L,394.47
2014,VRA,Queens,Target Rifle - A,18,Brown,David,Crows Nest G/bungee,QLD,NA,394.45
2014,VRA,Queens,Target Rifle - A,19,Betts,Philip,Karramomus,VIC,NA,394.41
2014,VRA,Queens,Target Rifle - A,20,Edser,George,Central,QLD,NA,394.39
2014,VRA,Queens,Target Rifle - A,21,Boschetti,Wayne,Marong,VIC,V,394.38
2014,VRA,Queens,Target Rifle - A,22,Stewart,Gareth,Sarina Rifle Club Inc.,QLD,NA,394.37
2014,VRA,Queens,Target Rifle - A,23,Thurtell,Peter,Wingham Rifle Club Inc.,NSW,PP,394.36
2014,VRA,Queens,Target Rifle - A,24,Hickey,Terry,Colac,VIC,V,394.3
2014,VRA,Queens,Target Rifle - A,25,Brittain,Colin,Mount Barker,SA,V,394.25
2014,VRA,Queens,Target Rifle - A,26,Wood,Barry,Katandra,VIC,V,393.39
2014,VRA,Queens,Target Rifle - A,27,Berry,Tim,Natives,QLD,NA,393.39
2014,VRA,Queens,Target Rifle - A,28,Bell,Angus,Port Jackson Rifle Club Inc.,NSW,SP,393.37
2014,VRA,Queens,Target Rifle - A,29,Bell,Ian,Sarina Rifle Club Inc.,QLD,V,393.37
2014,VRA,Queens,Target Rifle - A,30,Millen,Michael,Mosman Neutral Bay,NSW,NA,393.37
2014,VRA,Queens,Target Rifle - A,31,Picton,Ben,Mungindi Border,NSW,NA,393.34
2014,VRA,Queens,Target Rifle - A,32,Thompson,Don,Natives,QLD,V SP,393.32
2014,VRA,Queens,Target Rifle - A,33,Collings,Michael,Te Puke,ACT,V,392.46
2014,VRA,Queens,Target Rifle - A,34,Maher,Peter,Lilydale,VIC,V,392.42
2014,VRA,Queens,Target Rifle - A,35,Toh,Keith,Werribee,VIC,NA,392.42
2014,VRA,Queens,Target Rifle - A,36,Fraser,Les,Lyndhurst Rifle Club,NSW,NA,392.41
2014,VRA,Queens,Target Rifle - A,37,Bidgood,Ash,Crows Nest G/bungee,NA,NA,392.41
2014,VRA,Queens,Target Rifle - A,38,Cuthbert,Robert,Darkan 80,WA,V PP,392.39
2014,VRA,Queens,Target Rifle - A,39,Webb-Enslin,Gillian,Pacific,NA,L,392.37
2014,VRA,Queens,Target Rifle - A,40,Sweegers,Robert,Lyndhurst Rifle Club Inc.,NSW,NA,392.36
2014,VRA,Queens,Target Rifle - A,41,Baker,Bill,Pacific,QLD,NA,392.35
2014,VRA,Queens,Target Rifle - A,42,Eldridge,Wes,Port Campbell,VIC,NA,392.28
2014,VRA,Queens,Target Rifle - A,43,Sims,Andrew,Port Jackson Rifle Club Inc.,NSW,NA,391.46
2014,VRA,Queens,Target Rifle - A,44,McKenzie,Mal,Port Macquarie,NSW,NA,391.43
2014,VRA,Queens,Target Rifle - A,45,Forsberg,Mick,Manjimup 137,WA,NA,391.38
2014,VRA,Queens,Target Rifle - A,46,Mehrtens,Beven,Malvern,NA,NA,391.36
2014,VRA,Queens,Target Rifle - A,47,Griffiths,Helen,Pacific,QLD,V L,391.33
2014,VRA,Queens,Target Rifle - A,48,Hayes,Len,Shepparton/nathalia,VIC,V,391.3
2014,VRA,Queens,Target Rifle - A,49,Negus,Donna,Holsworthy Rifle Club Inc.,NSW,L,390.44
2014,VRA,Queens,Target Rifle - A,50,Christie,Eric,Townsville Marksmen,QLD,V,390.42
2014,VRA,Queens,Target Rifle - A,51,Thurtell,Brett,Wodonga,NSW,NA,390.39
2014,VRA,Queens,Target Rifle - A,52,Cocks,Michael T.,Whyalla,SA,NA,390.38
2014,VRA,Queens,Target Rifle - A,53,Robinson,Adrian,Clermont,QLD,U,390.37
2014,VRA,Queens,Target Rifle - A,54,Parkins,Brendan,Goondiwindi,NSW,NA,390.36
2014,VRA,Queens,Target Rifle - A,55,Collings,Stuart,Mosman Neutral Bay,NSW,V,390.3
2014,VRA,Queens,Target Rifle - A,56,Grosskreutz,Geoff,Brisbane,NA,V,390.29
2014,VRA,Queens,Target Rifle - A,57,Baldwin,Frank,Darwin,NT,NA,390.28
2014,VRA,Queens,Target Rifle - A,58,Wood,mike,Altcar,ACT,V,390.28
2014,VRA,Queens,Target Rifle - A,59,Cock,Nick,Bathurst Rifle Club Inc.,NSW,NA,389.42
2014,VRA,Queens,Target Rifle - A,60,Naismith,Bill,Port Pirie,SA,NA,389.38
2014,VRA,Queens,Target Rifle - A,61,Schwebel,Barbara,Holsworthy,NSW,L,389.38
2014,VRA,Queens,Target Rifle - A,62,Thompson,Jeremy,Central Bankers,NA,NA,389.37
2014,VRA,Queens,Target Rifle - A,63,Sultana,Anthony,University Of Qld,NA,NA,389.36
2014,VRA,Queens,Target Rifle - A,64,McGuigan,Tony,Mosman Neutral Bay,NSW,V,389.33
2014,VRA,Queens,Target Rifle - A,65,McSHANE,Stephen,Yarloop,WA,V SP,389.33
2014,VRA,Queens,Target Rifle - A,66,Schafferius,Peter,Central,QLD,NA,389.32
2014,VRA,Queens,Target Rifle - A,67,Prayle,Rod,Maryborough Dist,QLD,NA,389.32
2014,VRA,Queens,Target Rifle - A,68,Chad,Mike,Port Macquarie Rifle Club,NSW,NA,389.26
2014,VRA,Queens,Target Rifle - A,69,Rush,Rob,Ipswich & Dist,QLD,V,388.4
2014,VRA,Queens,Target Rifle - A,70,Buchanan,Mark,Roseville Rifle Club Inc.,NSW,V,388.34
2014,VRA,Queens,Target Rifle - A,71,Doig,Geoff,Wangaratta,VIC,NA,388.33
2014,VRA,Queens,Target Rifle - A,72,Watkins,Paul,Chapman Valley 83,WA,V SV,388.33
2014,VRA,Queens,Target Rifle - A,73,Bradshaw,Philip,Cyclists & Torrens Valley,SA,V,388.33
2014,VRA,Queens,Target Rifle - A,74,Semmler,Brad,Light River,SA,NA,388.33
2014,VRA,Queens,Target Rifle - A,75,Young,Ken,Southern Highlands,NSW,V SV,387.38
2014,VRA,Queens,Target Rifle - A,76,Conner,George,Robinvale,VIC,NA,387.38
2014,VRA,Queens,Target Rifle - A,77,O Loghlen,Kim,Natives,QLD,V,387.32
2014,VRA,Queens,Target Rifle - A,78,Robinson,Lee,Beaudesert,QLD,NA,387.32
2014,VRA,Queens,Target Rifle - A,79,Dyer,Jan,Darwin,NT,L,387.31
2014,VRA,Queens,Target Rifle - A,80,Bailey,Mitchell,Holsworthy Rifle Club Inc.,NSW,U J,387.31
2014,VRA,Queens,Target Rifle - A,81,Pollock,Doug,Townsville,QLD,NA,387.29
2014,VRA,Queens,Target Rifle - A,82,Maher,Christopher,Canberra Rifle Club,ACT,NA,386.39
2014,VRA,Queens,Target Rifle - A,83,Doxford,Thomas,Nowra Rifle Club Inc,NSW,V SV,386.38
2014,VRA,Queens,Target Rifle - A,84,Wilson,Mark,Canberra Rifle Club,ACT,NA,386.38
2014,VRA,Queens,Target Rifle - A,85,Collins,Pete,Manjimup,NA,NA,386.34
2014,VRA,Queens,Target Rifle - A,86,Evans,Geoff,Horsham,VIC,V,386.33
2014,VRA,Queens,Target Rifle - A,87,Williams,Stephen,Bathurst Rifle Club Inc.,NSW,V,386.3
2014,VRA,Queens,Target Rifle - A,88,Felton,David,Subiaco,WA,V SV,386.29
2014,VRA,Queens,Target Rifle - A,89,Pearce,Peter,Kyneton,VIC,NA,386.29
2014,VRA,Queens,Target Rifle - A,90,Gale,Paul,Cyclists & Torrens Valley,SA,V,386.23
2014,VRA,Queens,Target Rifle - A,91,Jones,Richard,Manly Rifle Club Inc.,NSW,V,386.21
2014,VRA,Queens,Target Rifle - A,92,Wagland,Janet,Perth - Fremantle 293,WA,NA,385.29
2014,VRA,Queens,Target Rifle - A,93,Ross,Elliott,Cairns Rifle Club Inc.,QLD,NA,385.26
2014,VRA,Queens,Target Rifle - A,94,Moon,Tony,Wingham Rifle Club Inc.,NSW,NA,385.22
2014,VRA,Queens,Target Rifle - A,95,Brown,Martin,Waroona 256,WA,SP,384.4
2014,VRA,Queens,Target Rifle - A,96,Brdjanovic,Mijo,Brisbane,QLD,NA,384.36
2014,VRA,Queens,Target Rifle - A,97,Kiefer,John,Bendigo,VIC,V,384.33
2014,VRA,Queens,Target Rifle - A,98,Gordon,Joshua,Lyndhurst Rifle Club Inc.,NSW,NA,384.33
2014,VRA,Queens,Target Rifle - A,99,Gee,Garry,Darwin,NT,V,384.24
2014,VRA,Queens,Target Rifle - A,100,Ford,Dudley,Mareeba Rifle Club Inc.,QLD,V,383.34
2014,VRA,Queens,Target Rifle - A,101,Duncan,Gordon,Central,QLD,V,383.34
2014,VRA,Queens,Target Rifle - A,102,Kennedy,Robert,Townsville Marksmen R.c. Inc.,QLD,V,383.33
2014,VRA,Queens,Target Rifle - A,103,Baxter,John,Lithgow Small Arms,NSW,V,383.29
2014,VRA,Queens,Target Rifle - A,104,Dyer,Bob,Darwin,NT,V,383.25
2014,VRA,Queens,Target Rifle - A,105,Mulligan,Paul,Darwin,NT,NA,383.2
2014,VRA,Queens,Target Rifle - A,106,Kril,John,Mosman Neutral Bay,NSW,V,382.34
2014,VRA,Queens,Target Rifle - A,107,Rhodes,Trevor,Castlemaine,VIC,V,382.3
2014,VRA,Queens,Target Rifle - A,108,Jacobs,Steve,Mosman Neutral Bay,NSW,V,382.28
2014,VRA,Queens,Target Rifle - A,109,Wellburn,Geoff,Pacific,QLD,V,382.28
2014,VRA,Queens,Target Rifle - A,110,Rankin,Mike,Wangaratta,VIC,V SV,381.31
2014,VRA,Queens,Target Rifle - A,111,Walter,Tim,Roseville Rifle Club Inc.,NSW,V,381.27
2014,VRA,Queens,Target Rifle - A,112,Blain,Alan,Port Campbell,VIC,NA,381.26
2014,VRA,Queens,Target Rifle - A,113,Watkins,Peter,Yarloop,WA,V SP,380.3
2014,VRA,Queens,Target Rifle - A,114,Letts,Tim,Darwin,VIC,NA,380.25
2014,VRA,Queens,Target Rifle - A,115,Whalan,Dom,Natives,QLD,NA,379.31
2014,VRA,Queens,Target Rifle - A,116,Hahn,Gregory,Lyndhurst Rifle Club Inc.,NSW,V SV,379.27
2014,VRA,Queens,Target Rifle - A,117,Crowe,Graham,Explorers Rifle Club Inc.,NSW,V,379.25
2014,VRA,Queens,Target Rifle - A,118,Caske,John,Natives,QLD,V,379.21
2014,VRA,Queens,Target Rifle - A,119,Abbott,Cliff,Lilydale,VIC,SV,379.21
2014,VRA,Queens,Target Rifle - A,120,Cocks,Ross,Whyalla,SA,NA,378.23
2014,VRA,Queens,Target Rifle - A,121,Myles,John,Darwin,NT,V,378.19
2014,VRA,Queens,Target Rifle - A,122,Barry,Peter,Cairns Rifle Club Inc.,QLD,NA,377.3
2014,VRA,Queens,Target Rifle - A,123,Wingrove,Shaun,Canberra Rifle Club,ACT,NA,377.22
2014,VRA,Queens,Target Rifle - A,124,Walton,Garry,Mcc,VIC,NA,377.19
2014,VRA,Queens,Target Rifle - A,125,Gray,Rodney,Mcc,VIC,SV,376.34
2014,VRA,Queens,Target Rifle - A,126,Maddison,Ashley,Wodonga,VIC,NA,376.31
2014,VRA,Queens,Target Rifle - A,127,Horgan,Frank,Colac,VIC,SV,375.29
2014,VRA,Queens,Target Rifle - A,128,Chinnery,Ann,Marian Rifle Club Inc.,QLD,L,375.24
2014,VRA,Queens,Target Rifle - A,129,Gardiner,David,Central,QLD,NA,374.25
2014,VRA,Queens,Target Rifle - A,130,Thompson,Eric,Launceston VDC Rifle Club,TAS,NA,374.23
2014,VRA,Queens,Target Rifle - A,131,Ballantyne,Bill,Hornsby RSL,NSW,V,373.18
2014,VRA,Queens,Target Rifle - A,132,Jackson,Ross,Yarram,VIC,NA,372.22
2014,VRA,Queens,Target Rifle - A,133,Hope,John,Tas NW Target Rifle Club,TAS,V,371.21
2014,VRA,Queens,Target Rifle - A,134,Daldy,Peter,Karramomus,VIC,V,370.27
2014,VRA,Queens,Target Rifle - A,135,Sweet,Micheil,Sandford Target Rifle Club,TAS,V SV,369.23
2014,VRA,Queens,Target Rifle - A,136,Harrison,Harro (Gordon),Murray Bridge,SA,V SV,367.23
2014,VRA,Queens,Target Rifle - A,137,Purcell,Kerrie,Mosman Neutral Bay,NSW,L,365.17
2014,VRA,Queens,Target Rifle - A,138,Attwood,Douglas,Albany 19,WA,V SV,363.12
2014,VRA,Queens,Target Rifle - A,139,Doig,Graham,Fitz/caulfield,VIC,V,353.19
2014,VRA,Queens,Target Rifle - A,140,Berman,Graeme,Mosman Neutral Bay,NSW,V SV,336.23
2014,VRA,Queens,Target Rifle - A,141,Gunn,Greg,Hamilton,VIC,V,177.4
2014,VRA,Queens,Target Rifle - B,1,Keel,Tyrone,Castlemaine,VIC,NA,386.38
2014,VRA,Queens,Target Rifle - B,2,Chester,Frank,Mareeba Rifle Club Inc.,QLD,V,380.25
2014,VRA,Queens,Target Rifle - B,3,Higgins,David,Canberra Rifle Club,ACT,NA,379.34
2014,VRA,Queens,Target Rifle - B,4,Hulett,Peter,Geelong,VIC,V,378.25
2014,VRA,Queens,Target Rifle - B,5,Hulett,Carol,Geelong,VIC,V L,376.25
2014,VRA,Queens,Target Rifle - B,6,Purden,Mike,Shepparton/nathalia,VIC,V,376.24
2014,VRA,Queens,Target Rifle - B,7,Bidgood,Dennis,Crows Nest G/bungee,QLD,V,375.22
2014,VRA,Queens,Target Rifle - B,8,Donoghue,Philip,Grafton Rifle Club Inc.,NSW,V,372.17
2014,VRA,Queens,Target Rifle - B,9,Tickell,Adrian,Swan Hill,VIC,NA,371.22
2014,VRA,Queens,Target Rifle - B,10,Ross,Lothar,Cairns Rifle Club Inc.,QLD,V,370.23
2014,VRA,Queens,Target Rifle - B,11,Setford,Peter,Werribee,VIC,V,370.14
2014,VRA,Queens,Target Rifle - B,12,Jolme,Chris,Castlemaine,VIC,SV,369.24
2014,VRA,Queens,Target Rifle - B,13,Fry,Peter,Cyclists & Torrens Valley,SA,NA,368.28
2014,VRA,Queens,Target Rifle - B,14,Coote,Laurie,Lang Lang,VIC,V SV,368.19
2014,VRA,Queens,Target Rifle - B,15,Jacobs,Robert,Bordertown,SA,V SV,367.22
2014,VRA,Queens,Target Rifle - B,16,Maguire,John,West Wallsend,NSW,NA,367.2
2014,VRA,Queens,Target Rifle - B,17,Lang,Miriam,Albany 19,WA,SP,366.19
2014,VRA,Queens,Target Rifle - B,18,White,Barry,Wingham Rifle Club Inc.,NSW,V,364.15
2014,VRA,Queens,Target Rifle - B,19,Hucks,Allen,Yunta,SA,NA,360.24
2014,VRA,Queens,Target Rifle - B,20,Mitchell,Wayne,Maryborough,VIC,V,356.21
2014,VRA,Queens,Target Rifle - B,21,Loch,George,Darwin,NT,NA,319.5
2014,VRA,Queens,Target Rifle - C,1,Richardson,Nathan,Darwin,NT,NA,375.22
2014,VRA,Queens,Target Rifle - C,2,Klaus,Darren,Canberra Rifle Club,NA,NA,372.19
2014,VRA,Queens,Target Rifle - C,3,Mayfield,Patrick,Ipswich & Dist,QLD,NA,370.25
2014,VRA,Queens,Target Rifle - C,4,McRae,Richard,Warragul/drouin,VIC,NA,366.2
2014,VRA,Queens,Target Rifle - C,5,Green,David,Lang Lang,VIC,NA,364.25
2014,VRA,Queens,Target Rifle - C,6,Petschel,Trevor,Werribee,VIC,NA,361.16
2014,VRA,Queens,Target Rifle - C,7,Cooper,John,Mosman Neutral Bay,NSW,V,356.17
2014,VRA,Queens,Target Rifle - C,8,Mckenna,Brian,Moe City,VIC,NA,356.16
2014,VRA,Queens,Target Rifle - C,9,Doolan,Peter,Port Campbell,VIC,NA,355.12
2014,VRA,Queens,Target Rifle - C,10,Carpeggiani,Ben,Fitz/caulfield,VIC,NA,349.12
2014,VRA,Queens,Target Rifle - C,11,McRae,Tony,Mount Gambier,SA,V,349.12
2014,VRA,Queens,Target Rifle - C,12,Biss,Ryan,Beaudesert,QLD,NA,344.12
2014,VRA,Queens,Target Rifle - C,13,Sims,Nicholas,Port Jackson Rifle Club Inc.,NSW,U J,341.17
2014,VRA,Queens,Target Rifle - C,14,Laurence,Malcolm,Castlemaine,VIC,NA,340.7
2014,VRA,Queens,Target Rifle - C,15,Kuffer-Barillet,Danny,Bassendean/Bellevue,NA,V,339.14
2014,VRA,Queens,Target Rifle - C,16,McShane,Louise,Yarloop,WA,L,338.12
2014,VRA,Queens,F Standard - A,1,Davies,Jenny,Sth Bendigo,VIC,V L,461.32
2014,VRA,Queens,F Standard - A,2,Mace,Ernie,Central,QLD,V SV,460.31
2014,VRA,Queens,F Standard - A,3,Pedersen,Anthony,Canberra Rifle Club,ACT,NA,460.29
2014,VRA,Queens,F Standard - A,4,Willis,Geoff,Bathurst Rifle Club Inc.,NSW,V,459.36
2014,VRA,Queens,F Standard - A,5,Willis,Grahame,Bathurst Rifle Club Inc.,NSW,NA,458.31
2014,VRA,Queens,F Standard - A,6,Christie,Gail,Townsville Marksmen R.c. Inc.,QLD,V L,458.25
2014,VRA,Queens,F Standard - A,7,Eland,John,Fitzroy/Caulfield,VIC,V,458.22
2014,VRA,Queens,F Standard - A,8,Richards-Mousley,Robert,Reedbeds,SA,V SV,457.29
2014,VRA,Queens,F Standard - A,9,Pedersen,Bob,Wodonga,VIC,V SV,456.26
2014,VRA,Queens,F Standard - A,10,Gustafsson,Paul,Sth Bendigo,VIC,NA,456.21
2014,VRA,Queens,F Standard - A,11,Drew,Peter,Brisbane RC,QLD,V,454.16
2014,VRA,Queens,F Standard - A,12,Brewer,Terry,West Broken Hill,NSW,NA,453.25
2014,VRA,Queens,F Standard - A,13,Jonker,Phil,Wangaratta,VIC,V,453.23
2014,VRA,Queens,F Standard - A,14,Carpeggiani,Rolf,Fitz/caulfield,VIC,V,453.22
2014,VRA,Queens,F Standard - A,15,Betts,Ron,Darwin,ACT,NA,451.25
2014,VRA,Queens,F Standard - A,16,Eppleston,Jeffrey,Bathurst Rifle Club Inc.,NSW,V,450.29
2014,VRA,Queens,F Standard - A,17,Emms,Greg,Lyndhurst Rifle Club Inc.,NSW,V SV,450.23
2014,VRA,Queens,F Standard - A,18,Sandford,Daniel,Hamilton,VIC,NA,448.21
2014,VRA,Queens,F Standard - A,19,Auhl,Geoffrey,Castlemaine,VIC,NA,448.17
2014,VRA,Queens,F Standard - A,20,Taylor,Alan,Narromine-Dubbo,NSW,V SV,447.28
2014,VRA,Queens,F Standard - A,21,Jonker,Dianne,Wangaratta,VIC,V L,445.33
2014,VRA,Queens,F Standard - A,22,Roberts,Matthew,Phoenix Target,SA,NA,444.16
2014,VRA,Queens,F Standard - A,23,Formiatti,Dennis,Canberra Rifle Club,ACT,NA,442.14
2014,VRA,Queens,F Standard - A,24,Hausler,Jenni,Brisbane,QLD,L,441.14
2014,VRA,Queens,F Standard - A,25,Scoles,Alan,Castlemaine,VIC,NA,435.15
2014,VRA,Queens,F Standard - A,26,Sides,Warwick,Ungarie Rifle Club Inc.,NSW,V,432.18
2014,VRA,Queens,F Standard - A,27,Osborn,Noel,Rosedale,VIC,V SV,432.16
2014,VRA,Queens,F Standard - A,28,Metzke,Leigh,Karramomus,VIC,NA,431.21
2014,VRA,Queens,F Standard - A,29,Lane,Lex,Bungendore Rifle Club,ACT,NA,410.8
2014,VRA,Queens,F Standard - A,30,Eager,Robert,Goulburn Rifle Club Inc.,NSW,NA,396.21
2014,VRA,Queens,F Standard - B,1,Dowling,Shane,Canberra Rifle Club,ACT,NA,453.18
2014,VRA,Queens,F Standard - B,2,Gee,Terrence,East Central Dra,VIC,V SV,452.3
2014,VRA,Queens,F Standard - B,3,Upchurch,Gerald,Sandford Target Rifle Club,TAS,V SV,448.22
2014,VRA,Queens,F Standard - B,4,Caspers,Jim,Murray Bridge,SA,V,443.14
2014,VRA,Queens,F Standard - B,5,Houston,Bruce,Rosedale,VIC,V SV,442.14
2014,VRA,Queens,F Standard - B,6,Melbourne,Joe,Nagambie,VIC,NA,441.16
2014,VRA,Queens,F Standard - B,7,Wilson,Liz,Ravenshoe Rifle Club Inc,QLD,V L,440.15
2014,VRA,Queens,F Standard - B,8,Rowlands,Bruce,Lyndhurst Rifle Club Inc.,NSW,V SV,440.14
2014,VRA,Queens,F Standard - B,9,Pearce,Robert,Kyneton,VIC,NA,437.12
2014,VRA,Queens,F Standard - B,10,Eland,Kay,Fitz/caulfield,VIC,V L,436.23
2014,VRA,Queens,F Standard - B,11,Hornell,Grant,Hamilton,VIC,V,434.2
2014,VRA,Queens,F Standard - B,12,Draffin,Neil,Bendigo,VIC,NA,434.13
2014,VRA,Queens,F Standard - B,13,Wilson,Murray,Ravenshoe Rifle Club Inc,QLD,V SV,433.14
2014,VRA,Queens,F Standard - B,14,Cracknell,Lucas,Mungindi,NSW,NA,429.15
2014,VRA,Queens,F Standard - B,15,Parker,Ray,Maryborough,VIC,NA,428.9
2014,VRA,Queens,F Standard - B,16,Ryan,Susie,Wodonga,NSW,L,427.13
2014,VRA,Queens,F Standard - B,17,Fenton,Ronald,Hornsby Rifle Club Inc.,NSW,V SV,423.13
2014,VRA,Queens,F Standard - B,18,Trevena,Darren,Castlemaine,VIC,NA,419.11
2014,VRA,Queens,F Standard - B,19,Cook,Keith,Kyneton,VIC,NA,401.11
2014,VRA,Queens,F Standard - B,20,Armstrong,Kevin,Fitz/caulfield,VIC,V,396.1
